x(V),y(V)
0.022162,0.282038
0.034386,0.290189
0.047885,0.309548
0.060873,0.350494
0.073862,0.387493
0.086469,0.439711
0.099075,0.495113
0.112446,0.559367
0.125435,0.625531
0.138041,0.702776
0.151794,0.779384
0.163764,0.842746
0.176371,0.922028
0.189741,0.997171
0.202857,1.069003
0.215973,1.121985
0.229217,1.161213
0.242078,1.187640
0.254685,1.204134
0.267801,1.204834
0.280662,1.194645
0.293396,1.167644
0.306767,1.131920
0.318737,1.079447
0.331598,1.026528
0.344714,0.961638
0.357576,0.891461
0.370564,0.795558
0.383426,0.725637
0.396669,0.639350
0.409021,0.560640
0.422010,0.479193
0.435380,0.398764
0.447732,0.330944
0.460976,0.284840
0.474092,0.238926
0.486444,0.211670
0.499433,0.182823
0.512294,0.170278
0.525028,0.173207
0.538526,0.190083
0.551133,0.225234
0.564121,0.271403
0.576983,0.323939
0.589589,0.399974
0.603087,0.485561
0.615439,0.567072
0.628810,0.653614
0.642181,0.748817
0.653769,0.843892
0.667267,0.918972
0.680001,0.992459
0.693117,1.065055
0.706105,1.119820
0.719476,1.168027
0.732083,1.189296
0.744435,1.195218
0.757424,1.185220
0.770922,1.153253
0.783274,1.108931
0.796772,1.054993
0.809378,0.975775
0.822367,0.901587
0.834592,0.807339
0.847835,0.719651
0.860569,0.614642
0.873940,0.522050
0.886928,0.429840
0.899408,0.363676
0.912524,0.288724
0.926022,0.232303
0.938374,0.186962
0.951235,0.165629
0.963842,0.165120
0.976703,0.186198
0.989437,0.222878
1.001662,0.284203
1.015415,0.347947
1.028149,0.426529
1.041137,0.496196
1.053999,0.587896
1.066987,0.696662
1.079721,0.797978
1.092837,0.893436
1.105317,1.000865
1.118942,1.071741
1.131931,1.137969
1.144155,1.174713
1.157017,1.203497
1.170897,1.205534
1.182994,1.186812
1.196238,1.160958
1.209099,1.109377
1.221833,1.044168
1.234440,0.971508
1.247810,0.881145
1.260926,0.782249
1.274042,0.656480
1.285885,0.553126
1.298746,0.449263
1.311735,0.358454
1.324596,0.276179
1.337330,0.222878
1.350574,0.184734
1.363180,0.168368
1.376678,0.165693
1.388903,0.179703
1.402146,0.215873
1.414880,0.265481
1.427742,0.361638
1.440985,0.446397
1.453592,0.544338
1.466708,0.651640
1.479442,0.763782
1.491921,0.868855
1.505292,0.961255
1.518281,1.053720
1.531397,1.124533
1.544131,1.168027
1.556737,1.195791
1.569981,1.205662
1.583097,1.191015
1.595703,1.161467
1.609074,1.116127
1.621044,1.045250
1.633651,0.955715
1.647149,0.845930
1.659883,0.720097
1.672744,0.605344
1.686370,0.513262
1.698594,0.426338
1.711456,0.336930
1.724572,0.263889
1.737688,0.211288
1.750167,0.183205
1.763283,0.173780
1.776399,0.179639
1.788496,0.204984
1.801740,0.256629
1.814346,0.331836
1.827590,0.412010
1.840833,0.530392
1.853949,0.649730
1.866301,0.770277
1.878653,0.863124
1.892151,0.977494
1.905395,1.057477
1.918383,1.109631
1.930990,1.151979
1.943979,1.187513
1.956203,1.196046
1.969319,1.186812
1.982308,1.151470
1.995424,1.083841
2.007903,0.999910
2.020892,0.905025
2.033881,0.802691
2.046233,0.688193
2.059731,0.583183
2.072465,0.478301
2.085199,0.364631
2.098187,0.285094
2.110794,0.232876
2.123783,0.195559
2.137026,0.177856
2.149633,0.173908
2.162876,0.195559
2.175992,0.240964
2.188854,0.312222
2.201460,0.414748
2.214067,0.525680
2.227438,0.624385
2.240044,0.739774
