x(V),y(V)
5.016313,0.331836
5.003961,0.329862
4.990463,0.335402
4.977857,0.335466
4.965250,0.333046
4.952389,0.328652
4.939272,0.330053
4.926666,0.331326
4.913932,0.330944
4.900943,0.338904
4.888082,0.339159
4.875602,0.343044
4.862741,0.343171
4.850007,0.340815
4.837146,0.339987
4.823902,0.340624
4.811168,0.341006
4.798562,0.343044
4.785955,0.341452
4.772330,0.342725
4.759723,0.342152
4.746734,0.338777
4.734000,0.334829
4.721266,0.334829
4.708660,0.333874
4.696053,0.334128
4.682937,0.334829
4.670076,0.337249
4.657087,0.335593
4.644225,0.336166
4.631746,0.336421
4.619012,0.338777
4.605387,0.336867
4.593417,0.338586
4.579791,0.346928
4.567057,0.349093
4.554578,0.350622
4.542226,0.353169
4.528728,0.349985
4.516376,0.349921
4.503260,0.349348
4.490399,0.351450
4.477665,0.352086
4.464676,0.351577
4.451942,0.351513
4.438699,0.352150
4.426474,0.348329
4.413358,0.344827
4.400624,0.343489
4.388145,0.344317
4.375283,0.344572
4.362167,0.346037
4.349433,0.345782
4.336444,0.347438
4.323965,0.345209
4.310976,0.347692
4.298115,0.347183
4.284999,0.348457
4.272647,0.349730
4.259022,0.357945
4.246670,0.359346
4.233808,0.360556
4.221456,0.361256
4.208468,0.360938
4.195734,0.361511
4.182618,0.361193
4.169629,0.362530
4.157150,0.363995
4.144543,0.363549
4.131300,0.363613
4.118566,0.363167
4.105959,0.359855
4.092588,0.358009
4.079981,0.355589
4.067120,0.356799
4.054259,0.356544
4.041652,0.358009
4.028536,0.359664
4.015675,0.360811
4.002941,0.359219
3.990079,0.360811
3.977345,0.360429
3.964357,0.363485
3.951368,0.362657
3.938379,0.371955
3.926027,0.372910
3.912911,0.374502
3.900559,0.374502
3.887825,0.375521
3.874964,0.374120
3.861975,0.376221
3.848987,0.376030
3.835998,0.379023
3.823519,0.377304
3.810784,0.378068
3.797541,0.377877
3.784425,0.374757
3.771564,0.373165
3.758957,0.371127
3.746096,0.371700
3.733744,0.372082
3.720882,0.373547
3.707894,0.374375
3.695414,0.374184
3.682044,0.374948
3.668800,0.375903
3.656830,0.376731
3.643714,0.378068
