x(V),y(V)
0.023181,1.145420
0.036169,1.190060
0.049413,1.282015
0.061765,1.384987
0.075135,1.426570
0.087360,1.495982
0.100731,1.568769
0.113974,1.664799
0.126835,1.718801
0.139697,1.828586
0.152303,1.887873
0.165674,1.939518
0.178408,2.020520
0.191651,2.109800
0.204131,2.194941
0.217629,2.269702
0.230745,2.336439
0.243352,2.400247
0.256086,2.430432
0.269456,2.484242
0.281936,2.521368
0.294160,2.540663
0.308295,2.554100
0.320520,2.555946
0.333763,2.554928
0.346370,2.553718
0.358722,2.532894
0.371965,2.506403
0.385081,2.460680
0.398452,2.404705
0.410549,2.325868
0.423665,2.267600
0.437163,2.188828
0.449643,2.079360
0.462759,1.916147
0.475747,1.835145
0.488354,1.734975
0.501088,1.642129
0.513695,1.512857
0.527065,1.440134
0.540436,1.311818
0.552915,1.213813
0.566159,1.070595
0.578383,0.968260
0.591245,0.825743
0.604615,0.721944
0.617222,0.603307
0.630593,0.508550
0.643454,0.396918
0.655679,0.351641
0.668158,0.287450
0.681402,0.248733
0.694136,0.218039
0.707252,0.207531
0.720113,0.199316
0.732847,0.201800
0.746090,0.221477
0.759716,0.246759
0.772322,0.299486
0.784165,0.363931
0.798300,0.458560
0.810397,0.557966
0.823895,0.648966
0.837011,0.743850
0.849490,0.859749
0.862734,0.998381
0.875723,1.088808
0.888457,1.220181
0.901191,1.347670
0.913925,1.446884
0.927295,1.541195
0.940157,1.660151
0.952891,1.828268
0.966389,1.943975
0.978231,2.058091
0.991093,2.183478
1.004081,2.275051
1.016943,2.342171
1.030186,2.403049
1.043175,2.471188
1.055781,2.517356
1.069152,2.547031
1.081759,2.565116
1.094875,2.566709
1.107736,2.551807
1.120470,2.536078
1.134096,2.483478
1.146193,2.442722
1.159309,2.354206
1.172043,2.257475
1.185032,2.154886
1.197766,2.068598
1.211264,1.939263
1.223870,1.776368
1.236604,1.606277
1.249720,1.487321
1.262709,1.340346
1.275443,1.219290
1.288177,1.067602
1.301038,0.903115
1.313008,0.754484
1.326124,0.590825
1.339622,0.486070
1.352229,0.388639
1.365218,0.325850
1.378079,0.263698
1.389922,0.219440
1.404184,0.200144
1.417427,0.198998
1.429779,0.225362
1.442768,0.288724
1.456011,0.369407
1.468491,0.446971
1.481097,0.576370
1.494341,0.727102
1.507202,0.877324
1.520191,1.058814
1.532925,1.221582
1.546041,1.408485
1.559157,1.562210
1.572146,1.747584
1.585516,1.910798
1.598378,2.025932
1.611239,2.183733
1.623718,2.318927
1.636580,2.437692
1.648804,2.495832
