x(V),y(V)
5.002943,0.224407
4.989317,0.233768
4.976583,0.235869
4.963722,0.236824
4.951242,0.236442
4.938763,0.235996
4.925647,0.234022
4.913295,0.234404
4.899924,0.234596
4.887700,0.234468
4.875730,0.234213
4.862741,0.234787
4.850516,0.234787
4.837400,0.228546
4.825303,0.228036
4.811932,0.225871
4.799708,0.225426
4.786464,0.226062
4.773730,0.226890
4.760996,0.227272
4.748517,0.225935
4.735401,0.226317
4.722794,0.226444
4.710697,0.227782
4.697708,0.226253
4.685229,0.229310
4.672368,0.235169
4.659379,0.237143
4.646390,0.236442
4.634675,0.237079
4.621304,0.235232
4.608443,0.237589
4.595836,0.236570
4.582848,0.238735
4.570114,0.235933
4.558144,0.238607
4.545410,0.235805
4.532548,0.238735
4.519687,0.230647
4.507590,0.230775
4.494474,0.228100
4.481230,0.229501
4.468623,0.228482
4.456017,0.231029
4.443410,0.229374
4.430167,0.229692
4.417815,0.227973
4.404444,0.229628
4.392601,0.230456
4.379740,0.231093
4.367388,0.230902
4.354527,0.238862
4.341665,0.238735
4.328549,0.239499
4.316325,0.241091
4.303591,0.239372
4.290984,0.241919
4.277868,0.242365
4.265007,0.242174
4.252655,0.239817
4.239793,0.241537
4.228205,0.239117
4.215089,0.242683
4.202228,0.234277
4.189494,0.233959
4.176505,0.231411
4.163644,0.233704
4.151292,0.232112
4.138685,0.233577
4.125569,0.233768
4.113090,0.232812
4.100611,0.233449
4.087367,0.233895
4.075015,0.234022
4.062536,0.235360
4.049929,0.234532
4.036686,0.242874
4.024971,0.243383
4.011345,0.242874
3.998356,0.245039
3.986259,0.242874
3.973525,0.244339
3.960409,0.243447
3.947802,0.245485
3.935068,0.244848
3.922080,0.244975
3.909728,0.243957
3.897248,0.245931
3.884260,0.239053
3.871526,0.236633
3.859174,0.236060
3.845930,0.237015
3.833706,0.236888
3.821226,0.238098
3.807856,0.238289
3.795631,0.236060
3.782388,0.237780
3.770036,0.237780
3.757174,0.237652
3.744568,0.239499
3.731706,0.238926
3.718972,0.247332
3.706366,0.247905
3.693250,0.248924
3.680643,0.250134
3.667909,0.247777
3.655302,0.249306
3.643078,0.248414
3.629707,0.251152
3.616973,0.250516
3.604494,0.250134
3.592014,0.250134
3.579408,0.249943
3.567056,0.245421
3.554704,0.242492
3.541842,0.241346
3.528217,0.241855
3.516120,0.242492
3.503385,0.242492
3.490906,0.244211
3.478045,0.242810
3.464929,0.242365
3.452704,0.243320
3.440097,0.243766
3.426854,0.244912
3.414757,0.245676
3.401768,0.251789
3.389034,0.255292
3.376300,0.253509
3.362929,0.256693
3.350959,0.254273
3.337589,0.256056
3.324982,0.253381
3.312375,0.257393
3.300151,0.255992
3.287799,0.257457
3.274173,0.255483
3.261312,0.260131
3.249342,0.250261
3.236353,0.250388
3.223874,0.247968
3.211013,0.249752
3.198661,0.248351
3.185927,0.249815
3.173065,0.250961
3.160331,0.249943
3.147852,0.250197
3.134991,0.250070
3.122002,0.251726
3.109523,0.252553
3.096152,0.253572
3.084819,0.261087
3.071575,0.261978
3.058587,0.262488
3.046107,0.264971
3.033246,0.262424
3.019875,0.262360
3.007396,0.263443
2.995298,0.264143
2.982182,0.264589
2.969703,0.264653
2.956714,0.264525
2.943980,0.266117
2.931119,0.259431
2.918640,0.258412
2.906670,0.256947
2.893808,0.257712
2.880565,0.257584
2.868086,0.259495
2.855479,0.259749
2.843000,0.258539
2.829884,0.258730
2.817277,0.258922
2.804288,0.260195
2.791682,0.262042
2.779202,0.262488
2.766341,0.269811
2.754116,0.271339
2.741510,0.271849
2.728012,0.273186
2.715532,0.271849
2.702671,0.272422
2.689682,0.272358
2.677458,0.275733
2.664596,0.273695
2.651990,0.275479
2.639383,0.273695
2.626904,0.275606
2.613915,0.269047
2.601308,0.267518
2.588829,0.266372
2.576222,0.268155
2.563106,0.267009
2.550117,0.269493
2.537638,0.269938
2.524904,0.269620
2.512552,0.270320
2.499945,0.270830
2.486957,0.271148
2.474223,0.271976
2.461361,0.275033
2.448245,0.281401
2.436021,0.282611
2.422777,0.283948
2.411062,0.285094
2.398073,0.284075
2.384957,0.284903
2.371969,0.284457
2.359617,0.287387
2.347392,0.287132
2.334403,0.287642
2.321415,0.287323
2.308553,0.288597
2.296074,0.283375
2.282958,0.281974
2.270988,0.279809
2.258636,0.280700
2.245775,0.282547
2.232659,0.282865
2.220052,0.283884
2.207700,0.283693
2.194329,0.284394
2.182232,0.284521
2.169116,0.285540
2.156637,0.287387
2.143775,0.289488
2.130787,0.295347
2.117925,0.298340
2.106083,0.299486
2.092585,0.303625
2.080105,0.298212
2.067499,0.300632
2.054637,0.298977
2.041648,0.303689
2.029551,0.301779
2.016817,0.303180
2.003956,0.301906
1.991349,0.303562
1.978488,0.298467
1.965754,0.298404
1.952765,0.295984
1.940922,0.297448
1.927806,0.298467
1.914945,0.300059
1.902593,0.301651
1.890241,0.301397
1.876998,0.302606
1.864518,0.302606
1.851402,0.304581
1.838796,0.305345
1.826444,0.307446
1.813582,0.315852
1.801103,0.315725
1.788114,0.320692
1.774998,0.320246
1.762519,0.320501
1.749785,0.319546
1.737306,0.320501
1.724317,0.322284
1.712092,0.323112
1.699486,0.325532
