x(V),y(V)
0.011211,0.577325
0.024709,0.584266
0.037570,0.597703
0.050813,0.642406
0.063675,0.692714
0.076154,0.749263
0.089015,0.810778
0.102259,0.857902
0.115375,0.938840
0.128236,0.989912
0.141479,1.052828
0.153831,1.082631
0.166565,1.130264
0.179299,1.155099
0.192670,1.183628
0.205659,1.203178
0.218775,1.207509
0.231509,1.200122
0.244752,1.176114
0.257359,1.128990
0.270475,1.082886
0.282954,1.012709
0.295943,0.949156
0.309059,0.876688
0.321920,0.810396
0.334272,0.726911
0.346752,0.666732
0.360759,0.588151
0.372602,0.517529
0.386354,0.451556
0.398834,0.377177
0.411313,0.298722
0.424429,0.244211
0.437927,0.209569
0.450407,0.181550
0.463268,0.174290
0.476766,0.183651
0.488991,0.202500
0.502234,0.229565
0.515350,0.289552
0.527829,0.341261
0.541455,0.399465
0.553552,0.464801
0.566541,0.554463
0.579784,0.654378
0.592391,0.741557
0.605761,0.822495
0.618750,0.913686
0.631484,0.998509
0.644600,1.073461
0.656698,1.142873
0.669941,1.184265
0.682548,1.210374
0.695536,1.217061
0.708652,1.206935
0.721641,1.188213
0.734375,1.147139
0.746854,1.097150
0.760607,1.037863
0.773086,0.967496
0.786330,0.876879
0.798809,0.754803
0.811925,0.665586
0.824914,0.552298
0.837520,0.470278
0.850764,0.373483
0.863625,0.298212
0.876614,0.245803
0.889475,0.200526
0.901700,0.175309
0.914943,0.163719
0.928187,0.166967
0.940793,0.193394
0.953782,0.231220
0.967025,0.297703
0.979250,0.377113
0.991857,0.462636
1.005355,0.561659
1.018089,0.661256
1.030823,0.748498
1.044448,0.854527
1.056545,0.942215
1.069916,1.033915
1.082395,1.100716
1.095766,1.151661
1.108628,1.192989
1.121362,1.211712
1.134732,1.210183
1.146957,1.185602
1.159818,1.153698
1.173062,1.096577
1.185541,1.033724
1.199421,0.925212
1.212155,0.827208
1.224380,0.736972
1.237368,0.636038
1.250612,0.528291
1.263218,0.445124
1.276207,0.378068
1.289323,0.286814
1.301930,0.230138
1.314282,0.198361
1.327398,0.178684
1.340132,0.178493
1.352484,0.203328
1.366237,0.244721
1.378971,0.299613
1.392087,0.391314
1.404821,0.470087
1.417427,0.569619
1.430925,0.658454
1.443787,0.766393
1.456648,0.857965
1.469127,0.952913
1.482243,1.030349
1.495614,1.116573
1.507839,1.165670
1.521337,1.198657
1.534198,1.209737
1.546805,1.196237
1.559666,1.166562
1.572782,1.110969
1.585134,1.051427
1.598887,0.958517
1.611494,0.862996
1.624482,0.767603
1.636962,0.646036
1.649441,0.549051
1.662430,0.445187
1.675418,0.371445
1.688407,0.280573
1.701396,0.222942
1.713111,0.186708
1.727118,0.175054
1.740362,0.194604
1.752968,0.233831
1.765957,0.291653
