x(V),y(V)
0.009300,0.123536
0.022799,0.122518
0.035150,0.121562
0.047885,0.116150
0.062019,0.115640
0.074753,0.115322
0.086978,0.116022
0.099967,0.116022
0.112955,0.117105
0.126326,0.113666
0.138678,0.113666
0.152176,0.113029
0.164401,0.113348
0.177262,0.112965
0.191142,0.113157
0.203239,0.120225
0.216101,0.122072
0.229217,0.121944
0.241951,0.122645
0.254557,0.121690
0.267928,0.122263
0.281044,0.122709
0.293906,0.122581
0.306385,0.122390
0.319883,0.122263
0.331216,0.122645
0.344842,0.122263
0.357830,0.120161
0.370310,0.113602
0.383680,0.113157
0.396796,0.112774
0.409530,0.114239
0.422264,0.112902
0.435253,0.113602
0.448114,0.112456
0.461103,0.113157
0.474092,0.112520
0.486571,0.113602
0.499815,0.113602
0.512167,0.113475
0.525665,0.119588
0.538526,0.122581
0.551260,0.121371
0.564376,0.123218
0.576855,0.121053
0.589717,0.122963
0.602705,0.122072
0.616331,0.121753
0.629319,0.121626
0.641289,0.122772
0.654151,0.122263
0.666885,0.121626
0.680128,0.119015
0.693626,0.113475
0.705851,0.111692
0.718712,0.113157
0.732083,0.113029
0.743925,0.113475
0.757551,0.113029
0.770412,0.112838
0.783274,0.112583
0.796262,0.113793
0.808360,0.113157
0.821858,0.113539
0.834592,0.111437
0.847708,0.120416
0.860824,0.123409
0.873812,0.123154
0.886546,0.122072
0.899153,0.121881
0.912014,0.122454
0.925258,0.123218
0.937992,0.122772
0.950726,0.123345
0.963842,0.121180
0.976067,0.122581
0.988928,0.122581
1.001407,0.120225
1.014778,0.114876
1.028149,0.112520
1.041010,0.113921
1.053744,0.114303
1.066096,0.113984
1.079339,0.113984
1.092837,0.111756
1.105317,0.112774
1.118178,0.114048
1.130912,0.112392
1.143519,0.114621
1.156507,0.112456
1.169369,0.118824
1.182230,0.123091
1.195473,0.123409
1.208080,0.123154
1.221451,0.121881
1.233930,0.122390
1.246792,0.123600
1.260162,0.123409
1.272387,0.123982
1.285376,0.121753
1.298364,0.122454
1.311226,0.122836
1.324342,0.119652
1.336821,0.114685
1.349555,0.112711
1.363308,0.111819
1.375278,0.114239
1.388139,0.113348
1.401128,0.114175
1.414116,0.112774
1.427105,0.112265
1.439839,0.113284
1.452573,0.113348
1.465817,0.114112
1.478423,0.112711
1.491157,0.119015
1.504019,0.123982
1.517007,0.122008
1.530378,0.123536
1.543239,0.122390
1.556101,0.121817
1.568835,0.123664
1.582078,0.122836
1.594557,0.123282
1.607673,0.122390
1.620535,0.121308
1.633014,0.122900
1.646003,0.119461
1.658864,0.114366
1.671598,0.113348
1.684459,0.112392
1.697703,0.113220
1.710564,0.113730
1.723171,0.114048
1.736414,0.113220
1.749276,0.112074
1.761882,0.113411
1.774489,0.114303
1.787860,0.114557
1.800848,0.113284
1.812818,0.119652
1.826444,0.123409
1.839432,0.123473
1.852039,0.123154
1.865410,0.121753
1.877762,0.121562
1.890623,0.123027
1.903484,0.123791
1.916346,0.122454
1.929589,0.123345
1.942196,0.120798
1.955439,0.123536
1.967791,0.120034
1.981289,0.114112
1.993387,0.112138
2.006885,0.113602
2.019491,0.113029
2.032607,0.114430
2.044705,0.113793
2.057693,0.113666
2.070809,0.111628
2.083543,0.114940
2.096532,0.113348
2.110285,0.114812
2.122255,0.113029
2.134734,0.119461
2.148614,0.122963
2.160711,0.123409
2.174337,0.123345
2.187708,0.121626
2.199805,0.121753
2.212539,0.122645
2.225273,0.123154
2.238644,0.123027
2.251123,0.122963
2.264239,0.122199
2.277100,0.122581
2.289198,0.119843
2.302186,0.114430
2.314920,0.112965
2.327909,0.112902
2.341280,0.112965
2.354141,0.113666
2.366620,0.114112
2.379482,0.113539
2.392470,0.112838
2.405714,0.114494
2.418320,0.113475
2.431055,0.114876
2.444425,0.113857
2.456777,0.119716
2.469511,0.123091
