x(V),y(V)
5.002178,0.274460
4.989062,0.274969
4.976201,0.277962
4.963467,0.276816
4.951370,0.278726
4.937872,0.278854
4.925010,0.278599
4.912149,0.276434
4.899670,0.277134
4.886808,0.277644
4.874711,0.272040
4.862104,0.269429
4.849243,0.271467
4.836000,0.272294
4.823266,0.273823
4.810659,0.271721
4.797798,0.271976
4.785446,0.270384
4.772202,0.270257
4.759468,0.272804
4.746098,0.272740
4.734128,0.273313
4.721012,0.275096
4.708023,0.283120
4.695416,0.282611
4.683064,0.283821
4.669948,0.285667
4.656705,0.284075
4.644225,0.283693
4.631619,0.285031
4.618757,0.283375
4.605387,0.285158
4.593035,0.284139
4.580301,0.283693
4.567057,0.283693
4.554705,0.277835
4.541844,0.276370
4.529492,0.274269
4.516249,0.274141
4.503387,0.276306
4.490781,0.276879
4.478047,0.278026
4.465440,0.276243
4.452579,0.277198
4.439463,0.278535
4.426474,0.277962
4.413740,0.281464
4.401006,0.280637
4.388399,0.290380
4.375793,0.291271
4.362422,0.294519
4.349942,0.294901
4.337208,0.292354
4.324092,0.292736
4.311613,0.295092
4.298497,0.293500
4.285763,0.296366
4.273156,0.294710
4.260040,0.296812
4.247306,0.296493
4.234572,0.290252
4.222348,0.289679
4.209868,0.287833
4.197007,0.288851
4.183891,0.290252
4.171157,0.290762
4.157786,0.292991
4.145562,0.292481
4.133082,0.291526
4.120094,0.292991
4.107105,0.293118
4.094116,0.296812
4.081637,0.295920
4.068521,0.305472
4.056296,0.306109
4.043308,0.308338
4.030446,0.308975
4.017585,0.309166
4.004723,0.309293
3.991862,0.311012
3.979128,0.312031
3.966394,0.313687
3.953533,0.312859
3.940289,0.313114
3.927810,0.314897
3.914821,0.308975
3.902597,0.306937
3.889608,0.306746
3.876874,0.307765
3.864395,0.309038
3.851151,0.310376
3.838927,0.311203
3.826065,0.311203
3.812822,0.312031
3.800088,0.315024
3.787227,0.314706
3.774365,0.318845
3.761504,0.318208
3.749279,0.328397
3.736036,0.329671
3.722665,0.331008
3.710568,0.320310
3.698089,0.313942
3.684718,0.315597
3.671729,0.316043
3.659250,0.309484
3.646770,0.313560
3.633909,0.309930
3.620793,0.309802
3.607677,0.308529
3.594943,0.302798
3.582464,0.301397
3.570366,0.299295
3.557378,0.287896
3.544644,0.303180
3.531782,0.300123
3.519176,0.302033
3.506442,0.301205
3.493835,0.301842
3.480719,0.303753
3.467985,0.301269
3.454996,0.302798
3.442008,0.303180
3.429019,0.313432
3.416667,0.312095
3.403678,0.312859
3.390817,0.311904
3.378465,0.316425
3.365604,0.303307
3.352615,0.307701
3.339371,0.312159
3.326510,0.314387
3.314158,0.312031
3.300787,0.311776
3.288563,0.311776
3.275447,0.305472
3.262967,0.304007
3.250743,0.301651
3.237754,0.301779
3.224893,0.302670
3.211904,0.302415
3.199043,0.303498
3.186436,0.302734
3.173702,0.301651
3.160713,0.303434
3.148234,0.302479
3.135118,0.304835
3.122639,0.302606
3.109268,0.310821
3.096534,0.303116
3.084564,0.309484
3.071575,0.311076
3.058587,0.304772
3.045980,0.305281
3.032736,0.304644
3.020002,0.304835
3.007396,0.307574
2.994534,0.307956
2.981673,0.299550
2.968939,0.307191
2.956205,0.307828
2.943726,0.303689
2.930482,0.302989
2.918512,0.303434
2.905396,0.301014
2.892535,0.307255
2.880183,0.313878
2.866812,0.306873
2.853951,0.304963
2.841981,0.308783
2.828483,0.308401
2.816004,0.311203
2.802888,0.309484
2.790026,0.321201
2.776656,0.313623
2.764813,0.327824
2.752079,0.318527
2.739090,0.321329
2.725974,0.321647
2.712985,0.318017
2.700761,0.315788
2.687772,0.314578
2.675038,0.313814
2.662177,0.313241
2.649188,0.314324
2.636581,0.310567
2.623720,0.310439
2.610986,0.309739
2.598379,0.310503
2.585518,0.313241
2.572657,0.313942
2.560177,0.316871
2.546807,0.318463
2.534200,0.317635
2.521593,0.321392
2.508859,0.322793
2.495998,0.325786
2.483264,0.326232
2.470021,0.337376
2.457414,0.338395
2.444680,0.344190
2.432073,0.346355
2.419339,0.346037
2.406478,0.346737
2.393617,0.349666
2.380755,0.350112
2.367894,0.355780
2.355160,0.354379
2.342298,0.359346
2.329564,0.360365
2.316703,0.354761
2.304096,0.354570
2.290980,0.355079
2.278246,0.358518
2.265512,0.359219
2.253415,0.362657
2.240681,0.365141
2.227820,0.366287
2.214704,0.368771
2.201588,0.371891
2.189490,0.372464
2.176629,0.377495
2.163386,0.380424
2.150906,0.389467
2.138172,0.391441
2.124929,0.396026
2.112450,0.397427
2.100098,0.399019
2.086600,0.400484
2.074120,0.403859
2.060749,0.405833
2.048143,0.409272
2.035918,0.411309
2.022929,0.412137
2.010068,0.414812
1.997207,0.410736
1.984727,0.412965
1.971739,0.414048
1.958750,0.416404
1.946525,0.419333
1.933664,0.423281
1.920930,0.426593
1.908196,0.428758
1.895080,0.432197
1.882219,0.434999
1.869612,0.439966
1.856878,0.444423
1.844144,0.446843
1.831155,0.458815
1.818167,0.459579
1.805305,0.466138
1.792826,0.468367
1.780219,0.470341
1.767103,0.474544
1.754115,0.478811
1.741508,0.482059
1.728774,0.485306
1.716040,0.489318
1.703178,0.491611
1.690444,0.497660
1.677456,0.494604
1.664594,0.497788
1.651860,0.500653
1.639126,0.505748
1.626520,0.507594
1.614168,0.515172
1.601434,0.519375
1.588318,0.523706
1.575711,0.525425
1.562850,0.532939
1.549734,0.535105
1.537254,0.543892
1.524266,0.546058
1.511532,0.561532
1.499052,0.563506
1.486064,0.572612
1.472693,0.576815
1.460723,0.582610
1.447607,0.586367
1.434873,0.593181
1.422139,0.599167
1.409023,0.606300
1.396034,0.611012
1.383173,0.617253
1.370948,0.624831
1.358087,0.623748
1.344971,0.631199
1.332491,0.636612
1.319503,0.643553
1.306387,0.651067
1.294289,0.659473
1.281810,0.668834
1.268821,0.675839
1.256342,0.683417
1.242844,0.693733
1.230492,0.703221
1.218140,0.713538
1.204769,0.723663
1.192163,0.741430
1.179301,0.747734
1.166695,0.760534
1.153324,0.771041
1.140845,0.779256
1.128111,0.790910
1.115631,0.801799
1.102388,0.813325
1.089909,0.826189
1.076920,0.836250
1.063931,0.847649
1.051325,0.859685
1.038590,0.864525
1.025474,0.876305
1.012868,0.887513
0.999879,0.900759
0.987272,0.913941
0.974666,0.927696
0.962186,0.941833
0.949452,0.957180
0.936846,0.971890
0.924112,0.982397
0.911123,0.996662
0.898007,1.013919
0.885400,1.027802
0.872412,1.051045
0.859296,1.065819
0.846944,1.079383
0.833573,1.095876
0.821476,1.111606
0.808614,1.125552
0.795880,1.143127
0.783019,1.159684
0.769776,1.173567
0.757551,1.189169
0.744562,1.205089
0.731828,1.219353
0.719222,1.225594
0.706360,1.238266
0.693626,1.249474
0.680892,1.263930
0.667649,1.276029
0.654533,1.290102
0.642817,1.305004
0.630083,1.317358
0.617095,1.330158
0.603979,1.344868
0.591117,1.358559
0.578511,1.376835
0.565140,1.390845
0.552915,1.412497
0.540181,1.426761
0.527065,1.442936
0.514459,1.458601
0.501725,1.473184
0.488863,1.486876
0.476257,1.502668
0.463523,1.519225
0.450279,1.534318
0.438309,1.550047
0.424684,1.565649
0.411823,1.581123
0.399598,1.589401
0.386991,1.606468
0.374003,1.620414
0.360759,1.637035
0.348025,1.653846
0.335546,1.672377
0.322430,1.689826
0.310078,1.707656
0.297726,1.722367
0.284737,1.741216
0.271876,1.757200
0.259142,1.778533
0.246026,1.796555
0.233928,1.822345
0.220430,1.839030
0.207569,1.861445
0.194580,1.878321
0.182101,1.897871
0.169367,1.915192
0.156378,1.935506
0.143899,1.954992
0.131420,1.976007
0.118558,1.992500
0.105188,2.010203
0.092326,2.028671
0.079847,2.040069
0.066731,2.056053
0.054506,2.075221
0.041263,2.090059
0.028783,2.110118
0.015922,2.123364
0.005862,2.143996
