x(V),y(V)
0.023817,0.616488
0.036551,0.635720
0.049540,0.667433
0.062529,0.725701
0.075390,0.796832
0.088379,0.846376
0.101367,0.911521
0.114356,0.972018
0.126708,1.029330
0.139951,1.094412
0.153195,1.126125
0.165801,1.160831
0.178663,1.180890
0.192288,1.200822
0.204895,1.208336
0.218011,1.203624
0.231254,1.176369
0.243734,1.127780
0.256340,1.076326
0.269584,1.028693
0.282572,0.967496
0.295052,0.901714
0.307913,0.832557
0.320138,0.740602
0.332872,0.657817
0.346497,0.561023
0.359486,0.465947
0.372092,0.399847
0.384954,0.334447
0.398070,0.283248
0.410549,0.236442
0.423792,0.192630
0.437291,0.164610
0.450279,0.158561
0.462759,0.167731
0.475365,0.195559
0.488481,0.240836
0.501088,0.293182
0.513949,0.349093
0.526683,0.400293
0.540181,0.475372
0.552915,0.568155
0.565904,0.665013
0.579147,0.765119
0.591627,0.858157
0.604997,0.951894
0.617859,1.030604
0.630593,1.103518
0.643454,1.150260
0.655551,1.184902
0.669177,1.209928
0.682038,1.216615
0.694900,1.206617
0.707761,1.182800
0.720495,1.146184
0.733356,1.096067
0.746090,1.031241
0.759588,0.950812
0.772450,0.852043
0.784929,0.754739
0.797918,0.647947
0.811034,0.551216
0.823768,0.445442
0.836629,0.389913
0.849236,0.317635
0.862988,0.257712
0.875595,0.205366
0.888202,0.175245
0.900936,0.158625
0.914179,0.169960
0.927295,0.185816
0.940029,0.215237
0.952763,0.258348
0.966007,0.308338
0.978104,0.379660
0.991220,0.462381
1.004336,0.557584
1.016815,0.657053
1.029931,0.772570
1.042538,0.850324
1.055909,0.925594
1.069025,0.988766
1.081377,1.046205
1.095129,1.107148
1.107227,1.153062
1.120470,1.184902
1.133332,1.205598
1.146066,1.203369
1.159054,1.186749
1.171916,1.141854
1.184395,1.096258
1.197511,1.014238
1.210500,0.960682
1.223488,0.864970
1.236350,0.771806
1.248956,0.636930
1.262072,0.540963
1.274934,0.442831
1.288050,0.379405
1.300402,0.305281
1.313263,0.255355
1.326124,0.204284
1.338731,0.178111
1.351720,0.168813
1.365345,0.185179
1.378334,0.227782
1.390431,0.293118
1.403547,0.369089
1.417300,0.476264
1.429270,0.557966
1.442641,0.665395
1.456393,0.764036
1.467599,0.863442
1.481225,0.953232
1.494086,1.048243
1.507075,1.107021
1.520063,1.164015
1.532670,1.189296
1.545913,1.206808
1.558775,1.205280
1.571763,1.159939
1.584752,1.095049
1.597996,0.998827
1.610730,0.915979
1.623336,0.810523
1.635816,0.730668
1.648295,0.631708
1.661793,0.521286
1.674527,0.425319
1.687261,0.336230
1.700377,0.263634
1.713111,0.205366
1.725845,0.171552
1.739725,0.160726
1.752077,0.171806
1.764811,0.216765
1.777545,0.273568
1.790534,0.363103
1.803140,0.458369
1.815747,0.578153
