x(V),y(V)
4.997340,0.167986
4.984224,0.168941
4.971617,0.169960
4.959520,0.171870
4.946531,0.171233
4.934179,0.171361
4.921445,0.169769
4.908711,0.162509
4.896359,0.161172
4.883880,0.160981
4.871655,0.160408
4.858539,0.159580
4.846824,0.160535
4.832943,0.161426
4.820592,0.162573
4.808367,0.161299
4.796015,0.160981
4.782899,0.161554
4.769910,0.162700
4.757558,0.164165
4.745206,0.170405
4.732472,0.171488
4.720502,0.170851
4.708023,0.172316
4.694652,0.172443
4.682173,0.172507
4.669439,0.170724
4.656959,0.172443
4.643461,0.171552
4.631491,0.173844
4.619012,0.171679
4.606278,0.171679
4.593671,0.166903
4.581065,0.164547
4.567949,0.164674
4.556488,0.164356
4.543627,0.163974
4.530893,0.164419
4.518286,0.164738
4.505170,0.165820
4.493073,0.164865
4.480466,0.164419
4.467987,0.166202
4.454743,0.166457
4.442009,0.168049
4.429657,0.176646
4.416923,0.175500
4.404317,0.177920
4.391965,0.178366
4.378721,0.176710
4.366115,0.176328
4.353635,0.175946
4.340647,0.176519
4.328804,0.176710
4.316325,0.177729
4.303845,0.176073
4.291239,0.176965
4.277868,0.170469
4.265389,0.167922
4.252273,0.169132
4.239793,0.168877
4.227696,0.167412
4.215599,0.170087
4.202610,0.168941
4.190895,0.169960
4.177397,0.169004
4.164917,0.169132
4.152056,0.168877
4.139577,0.170342
4.126970,0.172252
4.114491,0.179830
4.102011,0.179830
4.089150,0.179448
4.076034,0.180722
4.063937,0.180785
4.051585,0.180722
4.038469,0.179894
4.026117,0.180340
4.013383,0.180276
4.000394,0.181995
3.987787,0.180467
3.975435,0.181486
3.962319,0.174736
3.950095,0.172571
3.937233,0.173844
3.924372,0.173207
3.912020,0.173526
3.900432,0.172061
3.887316,0.173780
3.874455,0.174545
3.861848,0.174354
3.848732,0.173398
3.836253,0.174672
3.824283,0.173080
3.811931,0.178238
3.798433,0.183587
3.785826,0.184415
3.773347,0.184097
3.760485,0.186007
3.748133,0.184097
3.735781,0.185752
3.723175,0.184351
3.710313,0.184670
3.698216,0.184670
3.685354,0.187344
3.672875,0.186071
3.660014,0.186198
3.647534,0.180021
3.634418,0.178238
3.621684,0.178811
3.609587,0.179066
3.596471,0.177219
3.584501,0.179130
3.572149,0.178366
3.559924,0.179575
3.547063,0.180021
3.534584,0.179958
3.520831,0.179766
3.508606,0.180785
3.496382,0.182059
3.483520,0.189191
3.471168,0.190019
3.458052,0.188809
3.444682,0.191293
3.432712,0.190592
3.420105,0.191611
3.408517,0.190911
3.394510,0.192121
3.382540,0.190274
3.369551,0.193776
3.357326,0.190337
3.344338,0.192375
3.331731,0.184925
3.318870,0.184415
3.306008,0.185052
3.294420,0.184670
3.281304,0.183587
3.268698,0.184224
3.256218,0.183969
3.243739,0.186262
3.231387,0.185625
3.218780,0.184734
3.206046,0.185434
3.193185,0.187153
3.180960,0.189128
3.168481,0.195241
3.155365,0.195305
3.142376,0.196387
3.130279,0.196451
3.117163,0.196833
3.105575,0.196578
3.092459,0.197024
3.079343,0.197406
3.067118,0.197406
3.054512,0.199826
3.042032,0.197279
3.028916,0.199953
3.016437,0.193139
3.003958,0.190401
2.991478,0.190720
2.977980,0.191675
2.966010,0.191229
2.953149,0.190911
2.940542,0.193139
2.928063,0.192630
2.915838,0.193649
2.903359,0.191929
2.890752,0.193904
2.877509,0.192503
2.865030,0.196578
2.852550,0.202118
2.840580,0.203010
2.827464,0.204156
2.814348,0.204411
2.802251,0.204602
2.789135,0.203901
2.776656,0.205048
2.764558,0.205111
2.751442,0.206258
2.739727,0.206576
2.726356,0.207085
2.713622,0.205876
2.701143,0.201736
2.688282,0.197279
2.676312,0.198425
2.663196,0.199189
2.650079,0.198425
2.637982,0.199571
2.625248,0.199316
2.612514,0.200845
2.600162,0.200526
2.587683,0.199507
2.574312,0.201163
2.562215,0.200654
2.549481,0.204475
2.537129,0.210270
2.524267,0.212498
2.511533,0.211798
2.498799,0.213963
2.485683,0.213836
2.474223,0.214345
2.460852,0.213135
2.448118,0.215491
2.435639,0.215364
2.423287,0.216892
2.410553,0.215555
2.397819,0.216956
2.385339,0.210524
2.372605,0.208996
2.360126,0.210078
2.347647,0.209251
2.334913,0.210015
2.321924,0.209251
2.309572,0.210524
2.296711,0.212053
2.284359,0.212307
2.272643,0.210843
2.259145,0.213772
2.246793,0.211416
2.233423,0.216701
2.221071,0.221541
2.208846,0.224088
2.195985,0.223388
2.183505,0.225744
2.170262,0.225808
2.158037,0.226317
2.145049,0.225298
2.133079,0.229947
2.120090,0.229883
2.107611,0.229628
2.095131,0.228546
2.082015,0.231029
2.070173,0.224279
2.057566,0.222624
2.044577,0.222050
2.032353,0.223451
2.019364,0.222624
2.006630,0.224598
1.993769,0.224725
1.981799,0.226444
1.968683,0.225999
1.956331,0.226763
1.944106,0.226890
1.931499,0.228036
1.918638,0.231603
1.906286,0.238671
1.893552,0.239563
1.880691,0.239881
1.868339,0.242237
1.855732,0.243638
1.842871,0.244848
1.829882,0.245994
1.817403,0.245485
1.804923,0.244975
1.792699,0.247077
1.780219,0.247268
1.766721,0.247459
1.754879,0.244148
1.742017,0.239754
1.729283,0.242619
1.716295,0.241346
1.703688,0.242301
1.691209,0.242556
1.678220,0.244721
1.666377,0.246122
1.653389,0.246185
1.640782,0.246567
1.628048,0.247586
1.615568,0.247586
1.602962,0.254145
1.590610,0.258730
1.578131,0.260959
1.565524,0.261660
1.552408,0.264016
1.540056,0.265608
1.527449,0.264525
1.514206,0.266245
1.502236,0.268155
1.489247,0.269620
1.476640,0.271658
1.463906,0.270575
1.451427,0.273823
1.439202,0.266372
1.426468,0.267455
1.413989,0.267391
1.400618,0.269047
1.388012,0.269747
1.375532,0.271148
1.363308,0.273313
1.350064,0.274460
1.337585,0.276115
1.325233,0.275988
1.312244,0.279745
1.300402,0.279172
1.288304,0.286304
1.275188,0.291271
1.262582,0.295283
1.249593,0.293819
1.237368,0.299486
1.223870,0.299295
1.212028,0.300123
1.198784,0.302543
1.185923,0.303816
1.173698,0.306618
1.161219,0.307000
1.149249,0.310694
1.136515,0.308083
1.123654,0.308911
1.111047,0.304835
1.098058,0.309166
1.085452,0.309739
1.072845,0.311776
1.059856,0.313241
1.047759,0.316107
1.035280,0.318463
1.022800,0.321647
1.009939,0.321774
0.997205,0.325786
0.984089,0.327951
0.972119,0.335848
0.959512,0.343872
0.946651,0.346291
0.934554,0.346610
0.921565,0.351513
0.908958,0.354888
0.896606,0.355780
0.884254,0.357308
0.871393,0.363804
0.858150,0.363676
0.845670,0.370172
0.833700,0.371063
0.820330,0.373165
0.808487,0.373356
0.795626,0.370617
0.782764,0.377813
0.770158,0.378514
0.757424,0.384563
0.744562,0.386601
0.732083,0.390995
0.719604,0.397745
0.706870,0.396918
0.693753,0.406024
0.682038,0.406979
0.668795,0.414939
0.656188,0.420925
0.644218,0.433343
0.631102,0.439265
0.618750,0.443277
0.606271,0.451237
0.593537,0.456077
0.580293,0.461744
0.568069,0.467858
0.555589,0.474417
0.542219,0.480148
0.530121,0.489063
0.517387,0.495240
0.504399,0.500335
0.492047,0.504092
0.479567,0.504283
0.467215,0.520076
0.454099,0.519885
0.441875,0.534531
0.429268,0.537970
0.416407,0.552107
0.403545,0.558985
0.391448,0.567582
0.378841,0.579299
0.365980,0.585731
0.353501,0.599486
0.340512,0.610057
0.328033,0.627760
0.316063,0.639477
0.303711,0.648647
0.290340,0.662593
0.277988,0.667879
0.265381,0.686346
0.252647,0.691759
0.239913,0.706151
0.227561,0.716085
0.215082,0.729649
0.202603,0.736845
0.189359,0.748944
0.177262,0.752701
0.164019,0.760279
0.152303,0.774799
0.139187,0.777983
0.125944,0.790973
0.113974,0.797724
0.100349,0.809759
0.088633,0.816637
0.076027,0.828290
0.063293,0.833639
0.050431,0.846885
0.038079,0.849623
0.025218,0.863506
0.013121,0.875541
0.007008,0.883756
