x(V),y(V)
0.015922,1.109122
0.028529,1.102181
0.041772,1.074989
0.054761,1.032068
0.067750,0.994688
0.080484,0.947819
0.093472,0.898339
0.106461,0.845866
0.119450,0.809759
0.132056,0.761298
0.144918,0.709271
0.158161,0.669407
0.171150,0.634574
0.184266,0.606045
0.197127,0.556692
0.209606,0.528482
0.222468,0.485625
0.235711,0.442768
0.248318,0.411118
0.260924,0.380042
0.274295,0.347501
0.286647,0.308019
0.299636,0.271148
0.313134,0.247586
0.324977,0.220904
0.338347,0.209633
0.351081,0.197024
0.363561,0.190210
0.377186,0.184988
0.390175,0.183205
0.402781,0.182823
0.415388,0.183651
0.428504,0.188809
0.441620,0.195496
0.454099,0.211925
0.467088,0.237589
0.479822,0.273886
0.492811,0.310503
0.505672,0.352341
0.518916,0.392396
0.531013,0.428885
0.544256,0.478429
0.557500,0.520904
0.569852,0.550643
0.582586,0.599040
0.595702,0.624576
0.608945,0.678004
0.621424,0.711309
0.634668,0.776518
0.647656,0.831984
0.660008,0.893245
0.673124,0.924257
0.686240,0.980742
0.698465,1.029266
0.711963,1.083268
0.724315,1.118992
0.736922,1.150769
0.750675,1.173057
0.763791,1.199549
0.776907,1.209610
0.789768,1.219481
0.802629,1.226804
0.814727,1.238075
0.827333,1.243106
0.840704,1.241450
0.853947,1.235464
0.866427,1.214768
0.879797,1.199994
0.893041,1.166498
0.905011,1.137269
0.918509,1.100843
0.930861,1.072060
0.943595,1.030667
0.956711,0.990294
0.969827,0.944189
0.981797,0.912094
0.995295,0.878534
1.008029,0.835486
1.021018,0.781230
1.034134,0.712965
1.046613,0.636229
1.059729,0.574650
1.072208,0.509696
1.085452,0.449772
1.098313,0.386028
1.110538,0.343872
1.123781,0.298913
1.136260,0.268474
1.149631,0.242619
1.162110,0.221414
1.175608,0.206321
1.188342,0.192184
1.201076,0.184861
1.214065,0.180340
1.227436,0.184288
1.240043,0.192248
1.252649,0.213326
1.265256,0.238989
1.278627,0.270129
1.291233,0.318336
1.303967,0.360874
1.316192,0.413920
1.329563,0.464610
1.342551,0.503901
1.355158,0.544657
1.368147,0.578153
1.381263,0.635911
1.393997,0.697872
1.406858,0.762763
1.419847,0.810078
1.432835,0.875860
1.445697,0.934319
1.458431,0.997999
1.471292,1.053529
1.483899,1.114662
1.497142,1.154017
1.509876,1.183565
1.523120,1.199740
1.536108,1.218462
1.548588,1.227186
1.561449,1.232026
1.574438,1.231453
1.587554,1.228077
1.600033,1.210502
1.612894,1.193308
1.626138,1.158283
1.638872,1.111287
1.651606,1.066965
1.664340,1.018313
1.677201,0.966541
1.690699,0.893245
1.702796,0.824979
1.715530,0.773143
1.729156,0.727102
1.741635,0.686155
1.754624,0.632663
1.767358,0.575796
1.780601,0.510524
1.793081,0.457987
1.805687,0.406215
1.818676,0.347119
1.832047,0.299040
1.844271,0.253891
1.857515,0.224534
1.869867,0.201545
1.882728,0.188491
1.895717,0.182887
1.908960,0.183333
1.921949,0.191993
1.934683,0.202946
1.947799,0.222496
1.959769,0.247650
1.972630,0.284521
1.986001,0.316935
1.998353,0.365969
2.011724,0.423281
2.024712,0.480339
2.037574,0.562551
2.050308,0.619036
2.063424,0.688575
2.076667,0.750154
2.089401,0.831729
2.102390,0.887131
2.114614,0.935974
2.128112,0.986664
2.140846,1.033215
2.153198,1.069576
2.166187,1.119375
2.179558,1.152043
2.192037,1.187449
2.205026,1.196237
2.218015,1.210056
2.230112,1.206362
2.243737,1.195346
2.256853,1.171338
2.269715,1.135104
2.281430,1.102053
2.294801,1.062317
2.308171,1.023726
2.320396,0.964503
2.333257,0.915214
2.345864,0.837906
2.359362,0.783332
2.371969,0.711818
2.384575,0.647437
2.397691,0.575924
2.409789,0.496196
2.423669,0.444105
2.436403,0.378832
2.448882,0.319354
2.461998,0.274905
2.474987,0.232749
2.487466,0.207149
2.500455,0.187727
2.513444,0.183269
2.526305,0.181295
2.538784,0.186517
2.551773,0.201800
2.565398,0.217784
2.578132,0.248351
2.590612,0.293946
2.603091,0.343426
2.616589,0.406597
2.629196,0.473653
2.641802,0.541727
2.655046,0.610248
2.668162,0.676985
2.680514,0.742895
2.693884,0.814089
2.706109,0.877133
2.719607,0.937312
2.732214,0.989975
2.744821,1.040411
2.758319,1.088362
2.770798,1.125615
2.784041,1.157456
2.796521,1.176432
2.809255,1.190124
2.822498,1.190824
2.834850,1.181272
2.847584,1.156946
2.861337,1.126507
2.873689,1.080084
