x(V),y(V)
0.019870,0.166075
0.032986,0.168304
0.045974,0.165311
0.058708,0.166776
0.071188,0.163082
0.083667,0.162382
0.097038,0.161745
0.109899,0.160153
0.122506,0.156905
0.135112,0.155823
0.148229,0.154995
0.160580,0.152065
0.174079,0.143469
0.186303,0.143532
0.199165,0.142768
0.212281,0.142513
0.224760,0.140157
0.238131,0.140284
0.249973,0.137674
0.262835,0.134235
0.276333,0.134808
0.288812,0.139902
0.302055,0.142068
0.314789,0.147544
0.326632,0.150855
0.339621,0.159962
0.352227,0.167285
0.365471,0.175882
0.378205,0.189319
0.390429,0.200654
0.403291,0.213390
0.416279,0.232176
0.429395,0.248096
0.442384,0.259940
0.455118,0.268983
0.467980,0.277453
0.480586,0.287068
0.493066,0.290698
0.505417,0.297639
0.518916,0.299550
0.531522,0.303434
0.544511,0.304262
0.557245,0.296429
0.569979,0.289297
0.582586,0.276688
0.595702,0.268155
0.608563,0.261660
0.621424,0.248287
0.634286,0.239881
0.646638,0.226826
0.659499,0.220076
0.671851,0.211734
0.685222,0.198934
0.696937,0.186708
0.710817,0.177028
0.723296,0.166011
0.735648,0.164165
0.748510,0.158752
0.761626,0.151110
0.774487,0.145825
0.786839,0.141876
0.800337,0.140412
0.812689,0.136527
0.825041,0.138883
0.837902,0.138119
0.850637,0.140476
0.863753,0.146079
0.876996,0.151174
0.889475,0.156077
0.901700,0.157478
0.915071,0.164101
0.927932,0.175946
0.940411,0.182632
0.953018,0.191802
0.966134,0.205812
0.978231,0.215937
0.991347,0.229246
1.004463,0.235933
1.016815,0.247332
1.029677,0.257011
1.042411,0.267773
1.054635,0.280955
1.068006,0.288469
1.080613,0.293309
1.093474,0.297830
1.106335,0.301078
1.119324,0.303052
1.132440,0.299932
1.144283,0.300250
1.157653,0.295729
1.170133,0.293500
1.182994,0.283821
1.195473,0.277580
1.208717,0.268665
1.221706,0.251662
1.234185,0.243383
1.246537,0.235551
1.260290,0.224789
1.272514,0.211416
1.285503,0.204347
1.298237,0.192948
1.310716,0.188809
1.323323,0.173653
1.336057,0.162318
1.349300,0.152193
1.361780,0.147608
1.373877,0.147608
1.387120,0.147671
1.399727,0.140667
1.412843,0.142450
1.425195,0.139393
1.438056,0.141813
1.451172,0.140730
1.463524,0.146398
1.476640,0.148499
1.489374,0.155632
1.501854,0.161490
1.514970,0.171488
1.527959,0.177092
1.540565,0.181677
1.552917,0.190911
1.565651,0.203392
1.579404,0.211543
1.591374,0.223260
1.604490,0.235232
1.617733,0.245612
1.629831,0.257775
1.642947,0.262679
1.655044,0.275033
1.668415,0.277707
1.681021,0.285031
1.694265,0.295665
1.706362,0.302670
1.719605,0.302288
1.732594,0.303052
1.745073,0.299932
1.757425,0.298021
1.770796,0.291526
1.783403,0.284585
1.795755,0.274842
1.808998,0.270384
1.821350,0.257521
1.834721,0.248924
1.847073,0.232940
1.860061,0.217020
1.872923,0.201736
1.885530,0.193840
1.898646,0.183842
1.911125,0.171042
1.923604,0.159771
1.936593,0.152766
1.949200,0.146016
1.961806,0.137674
1.974413,0.134553
1.987656,0.132070
2.000645,0.130159
2.013634,0.138501
2.025858,0.141112
2.038338,0.143341
2.050180,0.152002
2.064060,0.158879
2.076922,0.170151
2.089910,0.178493
2.102517,0.188172
2.115251,0.198107
2.127730,0.207085
2.140592,0.216574
2.153453,0.226190
2.165932,0.235678
2.178794,0.238098
2.192164,0.253381
2.204644,0.261787
2.217632,0.272167
2.229984,0.279363
2.243228,0.286814
2.256089,0.290635
2.268441,0.295474
2.281048,0.293182
2.293400,0.292609
2.306516,0.291781
2.319887,0.288724
2.331984,0.291590
2.344845,0.288724
2.357707,0.280191
2.370186,0.273059
2.383557,0.262360
2.395909,0.254209
2.408770,0.237652
2.421504,0.226826
2.434493,0.211862
2.446972,0.200781
2.459706,0.193776
2.472695,0.181995
2.485047,0.172188
2.497908,0.156714
2.510897,0.150091
2.523249,0.142259
2.535983,0.139138
2.549099,0.135126
2.561705,0.133089
2.574185,0.130032
2.587301,0.133152
2.600544,0.133280
2.612641,0.139075
2.625375,0.144296
2.638746,0.150855
2.650844,0.165502
2.663832,0.177219
2.676566,0.184925
2.689428,0.196069
2.702034,0.204857
2.714896,0.211543
2.727884,0.218357
2.741255,0.227909
2.753480,0.240199
2.765832,0.252108
2.779202,0.266436
2.791682,0.273186
2.804288,0.281337
2.817150,0.280955
2.829756,0.287387
2.842872,0.291590
2.855861,0.293245
2.867831,0.294137
2.881584,0.293436
2.893936,0.294073
2.906542,0.290635
2.919786,0.289042
2.931628,0.284203
2.944235,0.281210
2.957224,0.273950
2.969830,0.270702
2.983201,0.262488
2.995426,0.248924
3.008160,0.240773
3.021403,0.227209
3.033501,0.219503
3.047253,0.207850
3.059223,0.198234
3.072339,0.191229
3.084564,0.186326
3.097553,0.180913
3.110541,0.169832
3.123530,0.161872
3.136137,0.150664
3.148489,0.143405
3.162241,0.138438
3.174593,0.134107
3.187582,0.132070
3.200571,0.131751
3.212413,0.131879
3.225275,0.135445
3.238518,0.136400
3.250743,0.139329
3.262967,0.143532
3.275956,0.149009
3.288945,0.160726
3.301679,0.166139
3.314413,0.172061
3.327274,0.178493
3.339753,0.186007
3.352487,0.194668
3.365604,0.204857
3.378210,0.213899
3.391199,0.225553
3.403424,0.236824
3.416667,0.247650
3.428637,0.255992
3.442008,0.258730
3.454996,0.259940
3.467094,0.264271
3.480592,0.270639
3.493326,0.272931
3.505550,0.274778
3.518284,0.281910
3.531782,0.285031
3.544134,0.289488
3.556996,0.290762
3.569348,0.293054
3.582209,0.292481
3.594306,0.293054
3.607932,0.299550
3.620156,0.298467
3.633400,0.297321
3.645879,0.291844
3.658740,0.288788
3.671092,0.285158
3.684590,0.281847
3.697324,0.278663
3.709676,0.273695
3.722920,0.267709
3.735526,0.256565
3.747878,0.251471
3.760230,0.241282
3.773856,0.227782
3.785826,0.221987
3.798433,0.213326
3.811931,0.204156
3.824792,0.194986
3.837144,0.189637
3.850387,0.181804
3.862867,0.177665
3.875983,0.173144
3.888335,0.166075
3.901451,0.161681
3.913421,0.156714
3.926919,0.158306
3.939653,0.155886
3.952259,0.152893
3.964611,0.152129
3.977727,0.146525
3.990207,0.146079
4.003068,0.141813
4.015675,0.140985
4.028918,0.139775
4.041652,0.141749
4.054131,0.140603
4.067247,0.141431
4.079599,0.140284
4.092461,0.135954
4.105449,0.137674
4.117929,0.139966
4.130918,0.139584
4.143652,0.142959
