x(V),y(V)
0.018596,0.190083
0.031203,0.192948
0.043682,0.191356
0.056926,0.184861
0.069914,0.179766
0.082394,0.181422
0.095128,0.184543
0.108498,0.181868
0.121105,0.174417
0.133584,0.168941
0.146573,0.165502
0.159562,0.165820
0.172296,0.158497
0.185157,0.154995
0.197636,0.152575
0.210498,0.147035
0.223487,0.147926
0.236475,0.144551
0.249337,0.131688
0.261052,0.131751
0.274932,0.129140
0.287157,0.131879
0.300018,0.133789
0.313643,0.137865
0.325486,0.138947
0.338093,0.144487
0.350954,0.148436
0.363433,0.156332
0.376422,0.159580
0.389156,0.170851
0.402145,0.183969
0.414624,0.199189
0.427485,0.209123
0.441111,0.225553
0.453081,0.238098
0.466324,0.251216
0.478676,0.262615
0.491410,0.274460
0.504781,0.281464
0.517515,0.289170
0.529739,0.295474
0.542601,0.298340
0.556099,0.304326
0.568451,0.292545
0.581312,0.287514
0.593919,0.283948
0.607162,0.281974
0.619132,0.275415
0.632630,0.266754
0.644982,0.258603
0.657589,0.249433
0.670578,0.238480
0.683057,0.228737
0.695664,0.216447
0.708652,0.204857
0.722150,0.200208
0.734120,0.193012
0.746982,0.182823
0.759970,0.175818
0.772704,0.164993
0.786075,0.161363
0.798427,0.154676
0.811161,0.150792
0.823895,0.144742
0.836629,0.141940
0.849745,0.138947
0.862734,0.140157
0.874958,0.142004
0.887692,0.136718
0.900172,0.139329
0.913797,0.145761
0.926404,0.153721
0.939011,0.163464
0.951745,0.172125
0.964988,0.179958
0.977085,0.187790
0.989819,0.199699
1.002681,0.205812
1.015415,0.217274
1.028021,0.226190
1.040883,0.242046
1.053617,0.257584
1.066096,0.268983
1.078575,0.277071
1.091946,0.284266
1.104680,0.292418
1.117541,0.294392
1.130021,0.299168
1.142882,0.298085
1.155616,0.301078
1.168477,0.297448
1.181084,0.297958
1.194200,0.292545
1.206934,0.278599
1.219795,0.272167
1.232529,0.261915
1.245518,0.253318
1.258252,0.244721
1.270986,0.236379
1.284102,0.225744
1.296454,0.215682
1.308552,0.204284
1.320903,0.189128
1.334911,0.176519
1.347008,0.167476
1.359997,0.162764
1.372986,0.161936
1.385083,0.156332
1.398708,0.148881
1.411060,0.144296
1.424176,0.141685
1.437038,0.140221
1.449390,0.142131
1.462378,0.140030
1.475240,0.144424
1.487846,0.147417
1.500198,0.158115
1.513314,0.167476
1.526685,0.166394
1.539164,0.172634
1.551516,0.182441
1.564760,0.191229
1.577494,0.200399
1.590482,0.213199
1.603089,0.222114
1.616205,0.233386
1.628685,0.242810
1.640909,0.254528
1.653898,0.262106
1.667014,0.271467
1.679621,0.284457
1.691845,0.296047
1.704834,0.297194
1.717695,0.300887
1.730557,0.297385
1.743545,0.299932
1.756152,0.296557
1.768759,0.294901
1.781493,0.285285
1.794099,0.280382
1.806833,0.272804
1.819949,0.264653
1.832301,0.254337
1.845672,0.231539
1.858661,0.221032
1.871140,0.207850
1.883874,0.196960
1.896099,0.187854
1.909851,0.178684
1.921821,0.166712
1.935574,0.158179
1.947799,0.147480
1.959769,0.143532
1.973267,0.136655
