x(V),y(V)
0.014521,0.695070
0.027128,0.669916
0.040371,0.645145
0.053487,0.619481
0.065712,0.589552
0.078573,0.549560
0.091307,0.502373
0.104933,0.484287
0.117794,0.454676
0.130401,0.442895
0.143262,0.410036
0.156506,0.379023
0.169112,0.355716
0.181974,0.342598
0.194198,0.330753
0.207187,0.296557
0.220558,0.271339
0.233419,0.237270
0.245644,0.226508
0.258378,0.210652
0.271876,0.186644
0.284228,0.169323
0.297471,0.161490
0.310460,0.159707
0.322557,0.160790
0.335418,0.160917
0.348407,0.162573
0.361523,0.166266
0.374003,0.180149
0.386737,0.191929
0.399980,0.207468
0.412459,0.228737
0.425193,0.270511
0.438182,0.296493
0.450789,0.333237
0.464287,0.370426
0.476766,0.419333
0.489118,0.449772
0.502234,0.488872
0.515223,0.528928
0.527957,0.556183
0.540563,0.594901
0.554061,0.653996
0.566795,0.721753
0.579402,0.776900
0.592136,0.813771
0.605125,0.847904
0.618241,0.932217
0.630465,0.984181
0.643199,1.067539
0.655679,1.124151
0.669177,1.174331
0.681656,1.180890
0.694518,1.228396
0.707761,1.255460
0.720622,1.301055
0.732974,1.347097
0.746472,1.386069
0.758824,1.421794
0.771304,1.445420
0.784547,1.462868
0.797281,1.475986
0.810397,1.483246
0.822876,1.487067
0.835738,1.477515
0.848090,1.468790
0.861333,1.451851
0.874449,1.438096
0.887310,1.401353
0.899790,1.370977
0.912651,1.327929
0.925895,1.274819
0.938374,1.217124
0.951363,1.171975
0.963969,1.118419
0.976194,1.027101
0.988673,0.926486
1.001789,0.819439
1.014523,0.734043
1.027385,0.673610
1.040501,0.608401
1.053489,0.531411
1.065714,0.467985
1.078575,0.377686
1.091564,0.312095
1.103916,0.224407
1.117287,0.177283
1.130403,0.249752
1.143009,1.041748
1.155871,1.237311
1.168859,1.344549
1.181593,1.415553
1.194327,1.461976
1.207953,1.480699
1.220177,1.485093
1.232784,1.473248
1.245518,1.454271
1.258252,1.427971
1.271878,1.374734
1.284484,1.300355
1.296964,1.233618
1.309443,1.160194
1.322050,1.067093
1.335038,0.955588
1.347390,0.847777
1.360761,0.730668
1.374004,0.627441
1.385847,0.527654
1.398963,0.474035
1.411697,0.410673
1.425068,0.347438
1.437547,0.282229
1.450281,0.231730
1.463270,0.192885
1.476131,0.176582
1.488738,0.168877
1.501344,0.175946
1.514460,0.200781
1.527322,0.244339
1.540183,0.321074
1.552662,0.370617
1.565906,0.452001
1.579022,0.508932
1.592393,0.590125
1.604490,0.676794
1.617988,0.786006
1.629194,0.917762
1.642565,0.991376
1.655426,1.073333
1.667905,1.126889
1.681149,1.215023
1.694137,1.298763
1.706617,1.386388
1.719478,1.451278
1.732721,1.475222
1.745201,1.483437
1.758062,1.486748
1.771178,1.478788
1.784421,1.437332
1.796391,1.405301
1.808998,1.347033
1.822114,1.303348
1.834975,1.251703
1.847709,1.183183
1.860826,1.060024
1.873432,0.956989
1.885912,0.828609
1.898900,0.737482
1.911762,0.608083
1.924368,0.565799
