x(V),y(V)
0.020379,0.121817
0.032986,0.123791
0.046738,0.122963
0.059727,0.122072
0.072334,0.122772
0.084940,0.122900
0.098693,0.122836
0.111045,0.121308
0.124034,0.112902
0.137532,0.112838
0.150139,0.112902
0.162109,0.114239
0.175225,0.114175
0.188468,0.113093
0.201075,0.112138
0.214700,0.111692
0.227689,0.114239
0.240041,0.114239
0.253029,0.112711
0.265636,0.112392
0.278879,0.118569
0.292123,0.123027
0.304602,0.122581
0.317081,0.122008
0.330070,0.122199
0.343696,0.121053
0.355920,0.123154
0.368400,0.122518
0.382280,0.123154
0.394759,0.122072
0.408257,0.121881
0.420100,0.121944
0.433216,0.121371
0.446204,0.113411
0.459193,0.113284
0.472436,0.112074
0.485170,0.113539
0.498159,0.114685
0.510893,0.113411
0.523754,0.112329
0.536998,0.112838
0.549222,0.113666
0.562848,0.114940
0.575073,0.112965
0.588571,0.112520
0.601432,0.118124
0.613784,0.123282
0.627155,0.122072
0.640271,0.123664
0.652623,0.121881
0.665229,0.122072
0.678091,0.121690
0.690570,0.123728
0.703686,0.121499
0.717184,0.122581
0.729918,0.121371
0.743289,0.123345
0.755259,0.121117
0.768629,0.114175
0.781236,0.112138
0.794607,0.112902
0.807086,0.113157
0.820457,0.114239
0.833318,0.112456
0.846307,0.113602
0.859041,0.112520
0.872412,0.114112
0.885018,0.113029
0.896861,0.113857
0.909850,0.112647
0.923602,0.118506
0.936209,0.123154
0.949198,0.122518
0.962186,0.122454
0.974666,0.121881
0.987400,0.121562
0.999624,0.122836
1.013504,0.123473
1.026366,0.123282
1.039227,0.122199
1.051579,0.120926
1.064186,0.122518
1.077175,0.120671
1.090800,0.113921
1.103025,0.113157
1.116523,0.112392
1.129766,0.112520
1.141863,0.113793
1.155107,0.113602
1.168223,0.113921
1.180829,0.112838
1.193436,0.113157
1.206679,0.113539
1.220177,0.114175
1.232147,0.112965
1.245263,0.118888
1.258252,0.122709
1.271368,0.122963
1.283848,0.122645
1.296709,0.122135
1.309316,0.122327
1.322177,0.123027
1.335293,0.122836
1.348409,0.123536
1.360634,0.122135
1.374132,0.122390
1.386484,0.123218
1.399345,0.120480
1.412206,0.113666
1.425195,0.113029
1.438056,0.112838
1.451172,0.114303
1.464034,0.113602
1.477022,0.113029
1.490011,0.113539
1.502490,0.112520
1.515734,0.113921
1.528723,0.112838
1.541839,0.114048
1.554191,0.113602
1.567052,0.118315
1.580550,0.123473
1.593539,0.123027
1.606273,0.121690
1.619516,0.123027
1.631104,0.122390
1.644347,0.122327
1.656954,0.123473
1.669943,0.121562
1.683186,0.122263
1.695793,0.121944
1.708654,0.122518
1.721643,0.121562
1.734504,0.112774
1.747620,0.113730
1.760736,0.113411
1.773216,0.114430
1.786204,0.113921
1.798811,0.112138
1.812054,0.113284
1.824788,0.113093
1.837268,0.113602
1.850129,0.114749
1.863372,0.112456
1.876234,0.113411
1.888968,0.118506
1.901956,0.123982
1.914818,0.123473
1.928188,0.122836
1.941050,0.121881
1.953529,0.122327
1.966136,0.122963
1.978870,0.123855
1.992113,0.122390
2.005229,0.122008
2.017963,0.121117
2.030570,0.123791
2.043431,0.121308
2.056165,0.112965
2.069791,0.112711
2.081888,0.112965
2.094877,0.113857
2.108247,0.115640
2.120854,0.112902
2.133715,0.113857
2.147086,0.112392
2.159438,0.114366
2.172554,0.114366
2.185543,0.113539
2.198659,0.113666
2.210756,0.119079
2.223872,0.122581
2.236988,0.123982
2.249850,0.122963
2.263220,0.122518
2.275572,0.121817
2.288052,0.122454
2.301168,0.123728
2.313520,0.122772
2.326254,0.121562
2.339497,0.121817
2.352104,0.121690
2.365092,0.120926
2.377954,0.113793
2.391070,0.112838
2.404186,0.112520
2.416156,0.112774
2.429781,0.114494
2.443024,0.113284
