x(V),y(V)
0.017068,1.132939
0.030566,1.140198
0.043300,1.163059
0.056162,1.177260
0.070042,1.195282
0.082266,1.210374
0.095128,1.215787
0.107862,1.218525
0.121105,1.212730
0.134094,1.192607
0.146828,1.160767
0.159434,1.116318
0.172805,1.073779
0.185412,1.004304
0.198655,0.949793
0.211389,0.876624
0.224123,0.817656
0.237621,0.708698
0.250101,0.625595
0.262962,0.532048
0.275823,0.466584
0.289067,0.404559
0.302310,0.339350
0.314789,0.284012
0.326759,0.230393
0.339748,0.192948
0.352609,0.173016
0.366362,0.165311
0.379096,0.158625
0.391957,0.174481
0.404564,0.203201
0.417425,0.246567
0.430669,0.296620
0.443658,0.358709
0.456646,0.444551
0.469380,0.519057
0.482114,0.615788
0.494848,0.695134
0.508092,0.791101
0.520571,0.872612
0.533687,0.963421
0.547185,1.040156
0.560046,1.089445
0.573162,1.140198
0.585387,1.183947
0.598630,1.211839
0.611619,1.224575
0.624480,1.219290
0.637724,1.199803
0.649439,1.157838
0.663065,1.112179
0.675162,1.035507
0.688278,0.965713
0.701267,0.852425
0.715019,0.774671
0.727117,0.694306
0.739978,0.594328
0.752967,0.514854
0.766210,0.426020
0.778689,0.337631
0.791805,0.271530
0.804921,0.219376
0.817019,0.185307
0.830007,0.161745
0.843505,0.160025
0.856112,0.179512
0.869355,0.215810
0.882217,0.263634
0.894824,0.343553
0.907558,0.404750
0.920546,0.486389
0.933280,0.592863
0.946778,0.698700
0.960276,0.772124
0.972628,0.872294
0.984598,0.963293
0.997714,1.050472
1.010703,1.114216
1.023692,1.160130
1.036808,1.195728
1.049796,1.211011
1.062403,1.212858
1.075392,1.191334
1.088635,1.150896
1.101751,1.086261
1.114231,1.013028
1.126965,0.933427
1.139317,0.850961
1.152815,0.768558
1.165803,0.669407
1.178155,0.552744
1.191781,0.461808
1.204769,0.365905
1.217376,0.296111
1.230110,0.231730
1.243353,0.188427
1.256215,0.168113
1.268567,0.169641
1.282065,0.188300
1.294926,0.236251
1.307151,0.282611
1.319757,0.365778
1.333383,0.433343
1.345862,0.539562
1.358978,0.634637
1.372094,0.739647
1.384319,0.839562
1.397308,0.941897
1.410551,1.029967
1.423794,1.117209
1.435892,1.163696
1.449262,1.201013
1.462124,1.213622
1.475240,1.203178
1.488356,1.173567
1.501090,1.136887
1.513696,1.070850
1.526685,0.985709
1.539801,0.890697
1.552790,0.785242
1.565142,0.674310
1.578003,0.571594
1.591374,0.469705
1.603853,0.370235
1.617097,0.283884
1.629703,0.223706
1.642310,0.181868
1.655171,0.167476
1.668415,0.164165
1.681531,0.188172
1.694392,0.239754
1.707126,0.303753
1.719733,0.380679
1.732976,0.486007
1.745965,0.590825
1.758826,0.702266
1.771942,0.804028
1.784421,0.913240
1.796646,1.011500
1.810144,1.105938
1.823515,1.165798
1.835867,1.209737
1.849238,1.224830
1.862226,1.215341
1.874960,1.184393
1.888204,1.134403
1.900556,1.067602
1.913799,0.977430
1.925896,0.895346
1.939649,0.794922
1.952256,0.630689
1.964735,0.527781
1.977214,0.431178
1.990330,0.327315
2.003446,0.239499
2.016435,0.202118
2.029042,0.173398
2.041648,0.160662
2.055019,0.180785
2.068008,0.212053
2.080742,0.277262
2.093603,0.365714
2.107101,0.458879
2.119581,0.541536
2.132187,0.653105
2.145176,0.791228
2.158037,0.914641
2.170644,1.028566
2.184015,1.096704
2.197131,1.170637
2.209610,1.205089
2.222981,1.225084
2.235715,1.223683
2.248703,1.196810
2.261055,1.128545
2.274426,1.047097
2.286778,0.971253
2.299385,0.848222
2.312374,0.696790
2.325362,0.601842
2.338478,0.516956
2.351212,0.387111
2.363819,0.286686
2.377062,0.228036
2.390051,0.182377
2.403294,0.162063
2.415646,0.173335
2.428508,0.210461
2.441624,0.278599
2.454230,0.366160
2.467219,0.445315
2.479826,0.561405
2.493196,0.691632
2.506058,0.806066
2.518792,0.934828
2.532035,1.026464
2.544897,1.120903
2.558140,1.174140
2.570619,1.214195
2.583353,1.225467
2.596469,1.208846
2.608694,1.171147
2.621810,1.104155
2.634799,1.009462
2.648169,0.931899
2.660903,0.817274
2.673637,0.684499
2.686371,0.594519
2.698851,0.477919
2.711712,0.366160
2.725083,0.251980
2.737689,0.207277
2.751060,0.176646
2.763794,0.161299
2.776528,0.174226
2.789262,0.212180
2.801996,0.288024
2.815240,0.366478
2.828483,0.451747
2.840962,0.540390
2.854206,0.662721
2.866812,0.801672
2.879801,0.924002
2.892535,1.022962
2.905778,1.106065
2.918385,1.172994
2.931374,1.209355
2.943598,1.225721
2.956332,1.208973
2.969448,1.176815
2.982819,1.116445
2.995808,1.045123
3.007778,0.954505
3.020512,0.838033
3.034137,0.722771
3.046744,0.613814
3.059605,0.513262
3.072467,0.375903
3.085837,0.291781
3.098062,0.227909
3.111051,0.191802
3.123785,0.171552
3.137155,0.174417
3.149889,0.200972
3.162623,0.257266
3.175739,0.346482
3.188728,0.418760
3.201207,0.504156
3.214069,0.601842
3.227567,0.739902
3.240174,0.842236
3.253162,0.966796
3.265514,1.052574
3.278376,1.128290
3.291746,1.185793
3.304098,1.210056
3.317214,1.209101
3.330458,1.203751
3.342937,1.162104
3.355926,1.073716
3.369042,1.010290
3.381776,0.924894
3.394510,0.833703
3.407626,0.767539
3.420360,0.608146
3.433348,0.488554
3.445955,0.406406
3.458816,0.345400
3.472315,0.265990
3.484666,0.226572
3.498037,0.202628
3.510135,0.189955
3.523123,0.207340
3.536112,0.264780
3.548973,0.340305
3.561835,0.404623
3.574823,0.447862
3.586666,0.521668
3.599909,0.606108
3.613153,0.722580
3.626014,0.863697
3.639257,0.996980
3.651864,1.065819
3.664216,1.129755
3.677459,1.152361
3.691085,1.202478
3.703691,1.214131
3.716298,1.202287
3.729414,1.161467
3.741766,1.104282
3.754500,1.045951
3.767489,0.999464
3.780605,0.929797
3.793466,0.836887
3.806455,0.727356
3.819062,0.603115
3.831668,0.468940
3.845294,0.368070
3.857646,0.288660
3.870507,0.247459
3.882604,0.203710
3.895975,0.182632
3.909218,0.173462
3.922080,0.185816
3.934559,0.228036
3.947802,0.269811
3.960918,0.334128
3.973652,0.405642
3.986514,0.492056
3.998866,0.569556
4.011982,0.685391
4.025225,0.778110
4.037577,0.915023
4.051330,0.995643
4.063682,1.075817
4.076416,1.138479
4.089532,1.191143
4.102266,1.221518
4.115764,1.225912
4.128243,1.204134
4.141105,1.173630
4.154221,1.140580
4.167082,1.105620
4.179307,1.046397
4.192550,0.959345
4.205666,0.863315
4.218273,0.775817
4.231134,0.671509
4.243486,0.551152
4.256220,0.441749
4.269336,0.345336
4.281816,0.267964
4.294804,0.218484
4.308175,0.185052
4.320272,0.166075
4.333261,0.161235
4.346504,0.169387
4.358984,0.183842
4.371845,0.210715
4.385598,0.248351
4.398077,0.320564
4.410429,0.406533
4.423290,0.497660
4.436406,0.587004
4.449395,0.665268
4.462638,0.759197
4.475118,0.871275
4.487852,0.979659
4.500968,1.058241
