x(V),y(V)
5.003961,0.265035
4.990591,0.265417
4.977729,0.267136
4.965123,0.268601
4.951879,0.268092
4.939527,0.268728
4.925902,0.267646
4.913550,0.267264
4.900816,0.265990
4.888082,0.265672
4.875602,0.262742
4.863378,0.257839
4.849752,0.257903
4.837018,0.258667
4.824030,0.257775
4.811423,0.258667
4.798944,0.258412
4.786082,0.261596
4.772966,0.258412
4.760232,0.259877
4.746989,0.259749
4.734382,0.260641
4.721648,0.261723
4.708914,0.270511
4.696053,0.270575
4.683319,0.272358
4.669948,0.271912
4.657341,0.273568
4.644607,0.272358
4.632001,0.272486
4.618885,0.272677
4.606023,0.273568
4.593417,0.273377
4.580173,0.274205
4.567567,0.273632
4.554960,0.273823
4.542226,0.267264
4.529365,0.266308
4.516503,0.265990
4.503642,0.267391
4.491035,0.267200
4.477919,0.267901
4.465313,0.268474
4.452579,0.267200
4.439717,0.268410
4.426856,0.269429
4.413740,0.269301
4.401261,0.272167
4.388527,0.277707
4.375538,0.279363
4.362676,0.281210
4.350070,0.281974
4.336699,0.283248
4.323838,0.282038
4.311104,0.281019
4.298752,0.282611
4.285508,0.284203
4.272647,0.285413
4.259913,0.284012
4.246924,0.284840
4.234318,0.280446
4.222220,0.275606
4.209104,0.277580
4.196498,0.277134
4.183382,0.277007
4.170648,0.277835
4.158041,0.277262
4.145307,0.279299
4.132573,0.278344
4.119202,0.278344
4.106468,0.278790
4.093607,0.280573
4.080363,0.281528
4.067884,0.289425
4.055023,0.292418
4.042543,0.290889
4.029555,0.291844
4.016566,0.294901
4.003832,0.293882
3.991098,0.293691
3.978237,0.292736
3.965248,0.295283
3.952514,0.296493
3.940162,0.296238
3.926537,0.296493
3.913548,0.292035
3.901578,0.287450
3.888207,0.288469
3.875473,0.289425
3.862867,0.288151
3.849878,0.291080
3.837144,0.290698
3.824283,0.293182
3.811803,0.291335
3.798815,0.293819
3.785953,0.292418
3.772582,0.294392
3.760103,0.294710
3.747751,0.303753
3.734508,0.305536
3.721901,0.306937
3.709294,0.308083
3.696433,0.309166
3.683317,0.308210
3.669946,0.308656
3.657594,0.309038
3.645115,0.311203
3.632126,0.312986
3.619138,0.311713
3.606149,0.311394
3.593542,0.308720
3.581190,0.304644
3.568329,0.305982
3.555468,0.306746
3.542479,0.305472
3.529618,0.309166
3.517011,0.307128
3.504404,0.311394
3.491670,0.308911
3.478427,0.311522
3.465693,0.309484
3.452831,0.312795
3.439843,0.313623
3.426854,0.322284
3.414502,0.322411
3.401768,0.325786
3.388907,0.325659
3.375918,0.330753
3.363311,0.328588
3.350195,0.328270
3.337207,0.327760
3.325109,0.329289
3.311739,0.331326
3.299259,0.331199
3.286016,0.330371
3.273537,0.329798
3.260293,0.324003
3.247814,0.325977
3.235335,0.327951
3.222091,0.326741
3.209612,0.326869
3.196369,0.327187
3.183889,0.330308
3.171155,0.329989
3.158294,0.331390
3.145687,0.331772
3.132062,0.333810
3.119455,0.334702
3.106721,0.343362
3.093860,0.346037
3.081380,0.346737
3.068264,0.349730
3.055658,0.349284
3.042796,0.348265
3.029553,0.348839
3.016692,0.350558
3.004722,0.348966
2.991478,0.352405
2.978872,0.352023
2.965756,0.352914
2.953022,0.350112
2.940288,0.346228
2.927554,0.346928
2.914692,0.348902
2.901831,0.348202
2.889224,0.350367
2.876108,0.349348
2.863247,0.354251
2.850895,0.352150
2.838288,0.355270
2.825172,0.353678
2.811929,0.357945
2.799322,0.358645
2.786461,0.365969
2.773345,0.367815
2.761247,0.369981
2.748386,0.370108
2.735397,0.374184
2.722409,0.374184
2.709929,0.376094
2.696686,0.376603
2.683570,0.378386
2.671091,0.380743
2.658229,0.380615
2.645241,0.381125
2.632889,0.377686
2.619773,0.373992
2.607166,0.376349
2.594177,0.379469
2.581825,0.379915
2.568582,0.382844
2.555975,0.382526
2.542986,0.388066
2.529870,0.386028
2.517518,0.390358
2.504657,0.388957
2.491668,0.393733
2.478680,0.393988
2.466073,0.402840
2.453084,0.405642
2.440478,0.407616
2.427489,0.409208
2.414628,0.412137
2.402530,0.410545
2.389160,0.415449
2.376426,0.416595
2.363564,0.418696
2.350830,0.422199
2.337842,0.419715
2.324726,0.423154
2.312246,0.423600
2.299512,0.418059
2.286141,0.419460
2.274426,0.422135
2.261437,0.423154
2.248958,0.425192
2.235587,0.425637
2.222344,0.430859
2.209992,0.428439
2.197258,0.432069
2.184397,0.432260
2.171535,0.436909
2.158419,0.436845
2.145813,0.448308
2.132951,0.450091
2.119963,0.452192
2.107356,0.454549
2.094622,0.458306
2.081251,0.458433
2.068772,0.462190
2.056165,0.464737
2.043304,0.466266
2.030188,0.470278
2.017836,0.471360
2.004593,0.472506
1.991858,0.470851
1.979124,0.469705
1.966136,0.471488
1.953911,0.474799
1.940795,0.475882
1.928061,0.478174
1.915327,0.480849
1.902720,0.484542
1.889350,0.485115
1.876616,0.487280
1.864136,0.488809
1.850893,0.494540
1.837904,0.498361
1.825425,0.508104
1.812564,0.511606
1.799193,0.512880
1.787096,0.516000
1.774362,0.518548
1.761246,0.523515
1.748512,0.522878
1.735268,0.528227
1.722916,0.530647
1.709928,0.535550
1.697448,0.536760
1.684842,0.540072
1.671089,0.538607
1.658737,0.538161
1.645621,0.539180
1.633141,0.544529
1.620917,0.545739
1.608183,0.549878
1.594812,0.552744
1.581823,0.557138
1.569089,0.559176
1.556101,0.561978
1.543367,0.564270
1.530505,0.570511
1.518153,0.574141
1.505165,0.585922
1.492558,0.590125
1.479187,0.591971
1.466071,0.597703
1.453719,0.601842
1.441113,0.605790
1.427869,0.607382
1.415517,0.612413
1.402146,0.616552
1.389158,0.622029
1.376678,0.625213
1.364072,0.629034
1.350956,0.628269
1.337840,0.629225
1.325233,0.631326
1.312881,0.637694
1.300147,0.639604
1.287413,0.645973
1.274679,0.649093
1.261563,0.658454
1.249211,0.659537
1.235968,0.664376
1.223234,0.667751
1.210882,0.674310
1.197638,0.680487
1.184268,0.693860
1.172043,0.698955
1.158927,0.701247
1.146066,0.709144
1.133459,0.715767
1.120852,0.718887
1.107481,0.723727
1.095002,0.729458
1.082013,0.734552
1.069279,0.742703
1.056418,0.744550
1.043684,0.751300
1.030568,0.753020
1.017707,0.754803
1.005100,0.760025
0.992493,0.767093
0.979632,0.771169
0.967407,0.778365
0.954546,0.785561
0.941430,0.791992
0.928823,0.795622
0.915835,0.801863
0.903101,0.807976
0.890621,0.817656
0.877378,0.824660
0.864517,0.837970
0.851655,0.848159
0.838539,0.854336
0.825933,0.863442
0.813199,0.872230
0.800592,0.879617
0.787476,0.888660
0.774742,0.896874
0.762135,0.907573
0.749274,0.917380
0.736412,0.926868
0.723551,0.937184
0.710435,0.947246
0.697828,0.951958
0.684712,0.961192
0.671978,0.972845
0.659244,0.985964
0.646892,0.996726
0.634158,1.009653
0.621170,1.023089
0.608563,1.036781
0.595320,1.050217
0.582458,1.063527
0.569724,1.074798
0.557118,1.092056
0.544129,1.113516
0.531268,1.132111
0.518788,1.145420
0.505800,1.161786
0.492429,1.176305
0.480204,1.192607
0.467470,1.208527
0.454227,1.226549
0.441875,1.244953
0.428504,1.261382
0.415770,1.278258
0.403418,1.296980
0.390175,1.312391
0.377186,1.327547
0.364579,1.345377
0.351718,1.366328
0.338729,1.385114
0.325995,1.407593
0.314153,1.426570
0.300909,1.448540
0.288175,1.467517
0.275569,1.491588
0.262325,1.513749
0.249464,1.535337
0.236475,1.561127
0.223614,1.591821
0.211135,1.614874
0.198273,1.637799
0.185539,1.660533
0.172678,1.686005
0.160326,1.706128
0.147082,1.727843
0.134603,1.752551
0.121487,1.774585
0.108371,1.803114
0.095510,1.820817
0.082776,1.844570
0.070551,1.860872
0.057308,1.881059
0.044701,1.903156
0.031840,1.929074
0.018978,1.954737
0.006881,1.976707
