x(V),y(V)
0.021016,1.169746
0.034386,1.174586
0.047120,1.179107
0.060109,1.194454
0.072843,1.218271
0.085959,1.228651
0.098566,1.250811
0.111937,1.267814
0.124416,1.287874
0.137532,1.298317
0.150266,1.302902
0.162873,1.312518
0.176371,1.315320
0.188850,1.320924
0.201839,1.321179
0.214955,1.317485
0.227943,1.312836
0.240677,1.305322
0.253411,1.281760
0.266527,1.261701
0.279389,1.217061
0.292123,1.185730
0.305112,1.146566
0.317846,1.110778
0.330325,1.077091
0.343314,1.029266
0.356302,0.958517
0.368909,0.892226
0.382280,0.822177
0.395268,0.780848
0.407620,0.705068
0.420736,0.636930
0.433470,0.561850
0.446332,0.501736
0.459320,0.428822
0.472182,0.371318
0.485043,0.322029
0.497777,0.291399
0.510638,0.268792
0.523372,0.262233
0.536616,0.268219
0.549605,0.288597
0.562975,0.325659
0.575073,0.353296
0.588316,0.403922
0.601432,0.459452
0.613784,0.520140
0.626900,0.589870
0.640016,0.663803
0.652241,0.732260
0.665229,0.803200
0.678345,0.855928
0.691334,0.935592
0.704068,0.994178
0.716929,1.075626
0.730173,1.126061
0.742652,1.179489
0.755386,1.217443
0.768502,1.255396
0.781491,1.287937
0.794352,1.304685
0.807086,1.316530
0.819948,1.318186
0.832682,1.310225
0.845798,1.294242
0.858914,1.271635
0.872157,1.240814
0.884636,1.192034
0.897243,1.152489
0.910232,1.080402
0.923602,1.023153
0.936591,0.944380
0.948943,0.887895
0.961804,0.830774
0.974284,0.751810
0.987400,0.677877
1.000006,0.611967
1.012995,0.556374
1.025856,0.498488
1.038973,0.445315
1.051707,0.388830
1.063931,0.345527
1.077429,0.310376
1.089909,0.285795
1.103152,0.272549
1.116523,0.260959
1.129257,0.263825
1.141863,0.268665
1.154343,0.292418
1.167331,0.312795
1.180320,0.353105
1.193436,0.393288
1.206170,0.434234
1.219031,0.482886
1.231893,0.543956
1.244881,0.606363
1.257361,0.671700
1.270477,0.748435
1.283848,0.805811
1.296327,0.882164
1.308934,0.950876
1.322050,1.019205
1.335038,1.080147
1.347518,1.145420
1.360634,1.187640
1.373750,1.226740
1.386484,1.255396
1.399600,1.285517
1.412334,1.305449
1.424940,1.318950
1.438056,1.315002
1.450790,1.308442
1.463779,1.288192
1.476768,1.260045
1.489247,1.217952
1.502236,1.160831
1.515224,1.113707
1.528468,1.045632
1.541075,0.986027
1.553554,0.916743
1.566925,0.858666
1.579404,0.770341
1.592393,0.702839
1.605509,0.650239
1.618625,0.589042
1.630467,0.513007
1.643329,0.458751
1.656699,0.398764
1.669306,0.358454
